"Step","PPO_caller_IMMEDIATE_REWARD__1__1684282541 - test/reward_bad_team_mean","PPO_caller_IMMEDIATE_REWARD__1__1684282541 - test/reward_bad_team_mean__MIN","PPO_caller_IMMEDIATE_REWARD__1__1684282541 - test/reward_bad_team_mean__MAX","PPO_caller__1__1683930581 - test/reward_bad_team_mean","PPO_caller__1__1683930581 - test/reward_bad_team_mean__MIN","PPO_caller__1__1683930581 - test/reward_bad_team_mean__MAX"
"256000","85.15399932861328","85.15399932861328","85.15399932861328","86.20999908447266","86.20999908447266","86.20999908447266"
"257000","84.70999908447266","84.70999908447266","84.70999908447266","85.81400299072266","85.81400299072266","85.81400299072266"
"258000","84.98500061035156","84.98500061035156","84.98500061035156","85.9489974975586","85.9489974975586","85.9489974975586"
"259000","85.1510009765625","85.1510009765625","85.1510009765625","86.6780014038086","86.6780014038086","86.6780014038086"
"260000","84.99700164794922","84.99700164794922","84.99700164794922","86.24500274658203","86.24500274658203","86.24500274658203"
"261000","85.27100372314453","85.27100372314453","85.27100372314453","86.07499694824219","86.07499694824219","86.07499694824219"
"262000","85.61299896240234","85.61299896240234","85.61299896240234","86.33999633789062","86.33999633789062","86.33999633789062"
"263000","85.01699829101562","85.01699829101562","85.01699829101562","86.45700073242188","86.45700073242188","86.45700073242188"
"264000","85.13400268554688","85.13400268554688","85.13400268554688","86.28900146484375","86.28900146484375","86.28900146484375"
"265000","85.52999877929688","85.52999877929688","85.52999877929688","86.19300079345703","86.19300079345703","86.19300079345703"
"266000","85.48699951171875","85.48699951171875","85.48699951171875","86.30000305175781","86.30000305175781","86.30000305175781"
"267000","85.3949966430664","85.3949966430664","85.3949966430664","85.93000030517578","85.93000030517578","85.93000030517578"
"268000","85.2509994506836","85.2509994506836","85.2509994506836","86.072998046875","86.072998046875","86.072998046875"
"269000","85.41999816894531","85.41999816894531","85.41999816894531","86.22899627685547","86.22899627685547","86.22899627685547"
"270000","85.11100006103516","85.11100006103516","85.11100006103516","85.7490005493164","85.7490005493164","85.7490005493164"
"271000","85.29100036621094","85.29100036621094","85.29100036621094","86.06700134277344","86.06700134277344","86.06700134277344"
"272000","85.10399627685547","85.10399627685547","85.10399627685547","85.97799682617188","85.97799682617188","85.97799682617188"
"273000","85.2959976196289","85.2959976196289","85.2959976196289","85.74700164794922","85.74700164794922","85.74700164794922"
"274000","85.13099670410156","85.13099670410156","85.13099670410156","85.88200378417969","85.88200378417969","85.88200378417969"
"275000","85.27899932861328","85.27899932861328","85.27899932861328","85.79100036621094","85.79100036621094","85.79100036621094"
"276000","84.99099731445312","84.99099731445312","84.99099731445312","86.02200317382812","86.02200317382812","86.02200317382812"
"277000","85.04100036621094","85.04100036621094","85.04100036621094","85.80400085449219","85.80400085449219","85.80400085449219"
"278000","85.2699966430664","85.2699966430664","85.2699966430664","86.11100006103516","86.11100006103516","86.11100006103516"
"279000","85.4219970703125","85.4219970703125","85.4219970703125","86.05500030517578","86.05500030517578","86.05500030517578"
"280000","85.4000015258789","85.4000015258789","85.4000015258789","86.12699890136719","86.12699890136719","86.12699890136719"
"281000","85.96199798583984","85.96199798583984","85.96199798583984","85.94200134277344","85.94200134277344","85.94200134277344"
"282000","85.47599792480469","85.47599792480469","85.47599792480469","85.7750015258789","85.7750015258789","85.7750015258789"
"283000","85.47799682617188","85.47799682617188","85.47799682617188","85.76300048828125","85.76300048828125","85.76300048828125"
"284000","85.33200073242188","85.33200073242188","85.33200073242188","85.91600036621094","85.91600036621094","85.91600036621094"
"285000","85.67400360107422","85.67400360107422","85.67400360107422","85.96800231933594","85.96800231933594","85.96800231933594"
"286000","85.41799926757812","85.41799926757812","85.41799926757812","86.1780014038086","86.1780014038086","86.1780014038086"
"287000","85.2979965209961","85.2979965209961","85.2979965209961","86.35399627685547","86.35399627685547","86.35399627685547"
"288000","85.197998046875","85.197998046875","85.197998046875","86.12799835205078","86.12799835205078","86.12799835205078"
"289000","85.14399719238281","85.14399719238281","85.14399719238281","86.31800079345703","86.31800079345703","86.31800079345703"
"290000","85.0469970703125","85.0469970703125","85.0469970703125","86.2030029296875","86.2030029296875","86.2030029296875"
"291000","85.22899627685547","85.22899627685547","85.22899627685547","85.98300170898438","85.98300170898438","85.98300170898438"
"292000","85.17500305175781","85.17500305175781","85.17500305175781","86.16600036621094","86.16600036621094","86.16600036621094"
"293000","85.42400360107422","85.42400360107422","85.42400360107422","86.02799987792969","86.02799987792969","86.02799987792969"
"294000","85.51699829101562","85.51699829101562","85.51699829101562","86.09700012207031","86.09700012207031","86.09700012207031"
"295000","85.68099975585938","85.68099975585938","85.68099975585938","86.20700073242188","86.20700073242188","86.20700073242188"
"296000","85.67500305175781","85.67500305175781","85.67500305175781","86.1240005493164","86.1240005493164","86.1240005493164"
"297000","85.38700103759766","85.38700103759766","85.38700103759766","86.0530014038086","86.0530014038086","86.0530014038086"
"298000","85.25499725341797","85.25499725341797","85.25499725341797","86.11699676513672","86.11699676513672","86.11699676513672"
"299000","85.75499725341797","85.75499725341797","85.75499725341797","86.125","86.125","86.125"
"300000","85.74600219726562","85.74600219726562","85.74600219726562","86.06300354003906","86.06300354003906","86.06300354003906"
"301000","85.68499755859375","85.68499755859375","85.68499755859375","85.98200225830078","85.98200225830078","85.98200225830078"
"302000","85.61699676513672","85.61699676513672","85.61699676513672","86.11900329589844","86.11900329589844","86.11900329589844"
"303000","85.77300262451172","85.77300262451172","85.77300262451172","86.1729965209961","86.1729965209961","86.1729965209961"
"304000","85.7020034790039","85.7020034790039","85.7020034790039","86.10299682617188","86.10299682617188","86.10299682617188"
"305000","85.67900085449219","85.67900085449219","85.67900085449219","85.9010009765625","85.9010009765625","85.9010009765625"
"306000","85.66500091552734","85.66500091552734","85.66500091552734","86.06800079345703","86.06800079345703","86.06800079345703"
"307000","85.65299987792969","85.65299987792969","85.65299987792969","85.97899627685547","85.97899627685547","85.97899627685547"
"308000","85.76000213623047","85.76000213623047","85.76000213623047","86.04299926757812","86.04299926757812","86.04299926757812"
"309000","85.61399841308594","85.61399841308594","85.61399841308594","85.97599792480469","85.97599792480469","85.97599792480469"
"310000","85.5790023803711","85.5790023803711","85.5790023803711","86.03900146484375","86.03900146484375","86.03900146484375"
"311000","85.51300048828125","85.51300048828125","85.51300048828125","86.08699798583984","86.08699798583984","86.08699798583984"
"312000","85.51899719238281","85.51899719238281","85.51899719238281","86.0469970703125","86.0469970703125","86.0469970703125"
"312500","85.48600006103516","85.48600006103516","85.48600006103516","85.98899841308594","85.98899841308594","85.98899841308594"
