"Step","RAINBOW caller/callee jointly","RAINBOW caller/callee jointly__MIN","RAINBOW caller/callee jointly__MAX","RAINBOW caller/callee cyclic epoch=10","RAINBOW caller/callee cyclic epoch=10__MIN","RAINBOW caller/callee cyclic epoch=10__MAX","RAINBOW caller/callee cyclic epoch=5","RAINBOW caller/callee cyclic epoch=5__MIN","RAINBOW caller/callee cyclic epoch=5__MAX"
"1407825","80.04000091552734","80.04000091552734","80.04000091552734","79.48999786376953","79.48999786376953","79.48999786376953","78.88899993896484","78.88899993896484","78.88899993896484"
"1415824","79.02400207519531","79.02400207519531","79.02400207519531","79.08300018310547","79.08300018310547","79.08300018310547","79.21399688720703","79.21399688720703","79.21399688720703"
"1423823","78.73300170898438","78.73300170898438","78.73300170898438","78.51100158691406","78.51100158691406","78.51100158691406","78.8030014038086","78.8030014038086","78.8030014038086"
"1431822","77.76000213623047","77.76000213623047","77.76000213623047","79.99099731445312","79.99099731445312","79.99099731445312","78.9469985961914","78.9469985961914","78.9469985961914"
"1439821","78.7750015258789","78.7750015258789","78.7750015258789","79.77400207519531","79.77400207519531","79.77400207519531","78.67900085449219","78.67900085449219","78.67900085449219"
"1447820","80.74500274658203","80.74500274658203","80.74500274658203","80.15499877929688","80.15499877929688","80.15499877929688","79.7699966430664","79.7699966430664","79.7699966430664"
"1455819","78.96700286865234","78.96700286865234","78.96700286865234","78.82099914550781","78.82099914550781","78.82099914550781","78.76300048828125","78.76300048828125","78.76300048828125"
"1463818","80.06700134277344","80.06700134277344","80.06700134277344","78.62200164794922","78.62200164794922","78.62200164794922","78.97699737548828","78.97699737548828","78.97699737548828"
"1471817","79.7699966430664","79.7699966430664","79.7699966430664","79.31199645996094","79.31199645996094","79.31199645996094","79.51499938964844","79.51499938964844","79.51499938964844"
"1479816","80.31300354003906","80.31300354003906","80.31300354003906","78.98799896240234","78.98799896240234","78.98799896240234","79.20600128173828","79.20600128173828","79.20600128173828"
"1487815","79.8550033569336","79.8550033569336","79.8550033569336","79.69499969482422","79.69499969482422","79.69499969482422","79.66899871826172","79.66899871826172","79.66899871826172"
"1495814","80.1969985961914","80.1969985961914","80.1969985961914","80.17500305175781","80.17500305175781","80.17500305175781","81.25199890136719","81.25199890136719","81.25199890136719"
"1503813","79.91899871826172","79.91899871826172","79.91899871826172","79.9520034790039","79.9520034790039","79.9520034790039","80.69000244140625","80.69000244140625","80.69000244140625"
"1511812","79.06300354003906","79.06300354003906","79.06300354003906","78.62100219726562","78.62100219726562","78.62100219726562","79.50299835205078","79.50299835205078","79.50299835205078"
"1519811","79.26599884033203","79.26599884033203","79.26599884033203","79.12300109863281","79.12300109863281","79.12300109863281","79.7979965209961","79.7979965209961","79.7979965209961"
"1527810","80.875","80.875","80.875","79.75499725341797","79.75499725341797","79.75499725341797","80.81300354003906","80.81300354003906","80.81300354003906"
"1535809","79.99500274658203","79.99500274658203","79.99500274658203","78.56600189208984","78.56600189208984","78.56600189208984","79.72100067138672","79.72100067138672","79.72100067138672"
"1543808","80.04299926757812","80.04299926757812","80.04299926757812","80.80799865722656","80.80799865722656","80.80799865722656","80.06300354003906","80.06300354003906","80.06300354003906"
"1551807","79.41200256347656","79.41200256347656","79.41200256347656","79.72000122070312","79.72000122070312","79.72000122070312","79.18099975585938","79.18099975585938","79.18099975585938"
"1559806","79.82099914550781","79.82099914550781","79.82099914550781","79.96199798583984","79.96199798583984","79.96199798583984","79.97599792480469","79.97599792480469","79.97599792480469"
"1567805","78.93599700927734","78.93599700927734","78.93599700927734","78.87100219726562","78.87100219726562","78.87100219726562","79.00199890136719","79.00199890136719","79.00199890136719"
"1575804","80","80","80","78.82499694824219","78.82499694824219","78.82499694824219","79.05000305175781","79.05000305175781","79.05000305175781"
"1583803","80.10900115966797","80.10900115966797","80.10900115966797","79.16600036621094","79.16600036621094","79.16600036621094","80.19300079345703","80.19300079345703","80.19300079345703"
"1591802","78.48500061035156","78.48500061035156","78.48500061035156","78.63700103759766","78.63700103759766","78.63700103759766","78.46700286865234","78.46700286865234","78.46700286865234"
"1599801","","","","79.2969970703125","79.2969970703125","79.2969970703125","79.3949966430664","79.3949966430664","79.3949966430664"
"1607800","","","","80.37200164794922","80.37200164794922","80.37200164794922","78.95800018310547","78.95800018310547","78.95800018310547"
"1615799","","","","78.67900085449219","78.67900085449219","78.67900085449219","79.46900177001953","79.46900177001953","79.46900177001953"
"1623798","","","","79.31700134277344","79.31700134277344","79.31700134277344","80.08499908447266","80.08499908447266","80.08499908447266"
"1631797","","","","77.16500091552734","77.16500091552734","77.16500091552734","79.0979995727539","79.0979995727539","79.0979995727539"
"1639796","","","","77.69100189208984","77.69100189208984","77.69100189208984","78.94100189208984","78.94100189208984","78.94100189208984"
"1647795","","","","78.69999694824219","78.69999694824219","78.69999694824219","79.13899993896484","79.13899993896484","79.13899993896484"
"1655794","","","","78.64099884033203","78.64099884033203","78.64099884033203","79.19200134277344","79.19200134277344","79.19200134277344"
"1663793","","","","79.76000213623047","79.76000213623047","79.76000213623047","79.39099884033203","79.39099884033203","79.39099884033203"
"1671792","","","","79.40299987792969","79.40299987792969","79.40299987792969","80.5510025024414","80.5510025024414","80.5510025024414"
"1679791","","","","80.12699890136719","80.12699890136719","80.12699890136719","80.37899780273438","80.37899780273438","80.37899780273438"
"1687790","","","","79.43399810791016","79.43399810791016","79.43399810791016","80.1449966430664","80.1449966430664","80.1449966430664"
"1695789","","","","79.5","79.5","79.5","79.63800048828125","79.63800048828125","79.63800048828125"
"1703788","","","","78.51699829101562","78.51699829101562","78.51699829101562","79.14099884033203","79.14099884033203","79.14099884033203"
"1711787","","","","78.83399963378906","78.83399963378906","78.83399963378906","79.63899993896484","79.63899993896484","79.63899993896484"
"1719786","","","","79.7030029296875","79.7030029296875","79.7030029296875","79.12899780273438","79.12899780273438","79.12899780273438"
"1727785","","","","79.47699737548828","79.47699737548828","79.47699737548828","78.73200225830078","78.73200225830078","78.73200225830078"
"1735784","","","","79.9739990234375","79.9739990234375","79.9739990234375","80.23699951171875","80.23699951171875","80.23699951171875"
"1743783","","","","78.4209976196289","78.4209976196289","78.4209976196289","78.86000061035156","78.86000061035156","78.86000061035156"
"1751782","","","","80.0999984741211","80.0999984741211","80.0999984741211","79.83000183105469","79.83000183105469","79.83000183105469"
"1759781","","","","80.14299774169922","80.14299774169922","80.14299774169922","79.64299774169922","79.64299774169922","79.64299774169922"
"1767780","","","","79.69200134277344","79.69200134277344","79.69200134277344","80.06600189208984","80.06600189208984","80.06600189208984"
"1775779","","","","78.33300018310547","78.33300018310547","78.33300018310547","78.60199737548828","78.60199737548828","78.60199737548828"
"1783778","","","","77.88300323486328","77.88300323486328","77.88300323486328","79.76000213623047","79.76000213623047","79.76000213623047"
"1791777","","","","80.36299896240234","80.36299896240234","80.36299896240234","80.11799621582031","80.11799621582031","80.11799621582031"
"1799776","","","","80.41200256347656","80.41200256347656","80.41200256347656","79.64700317382812","79.64700317382812","79.64700317382812"
"1807775","","","","80.79100036621094","80.79100036621094","80.79100036621094","80.36799621582031","80.36799621582031","80.36799621582031"
"1815774","","","","80.11199951171875","80.11199951171875","80.11199951171875","80.0510025024414","80.0510025024414","80.0510025024414"
"1823773","","","","81.0739974975586","81.0739974975586","81.0739974975586","79.55000305175781","79.55000305175781","79.55000305175781"
"1831772","","","","78.55400085449219","78.55400085449219","78.55400085449219","80.43399810791016","80.43399810791016","80.43399810791016"
"1839771","","","","79.70600128173828","79.70600128173828","79.70600128173828","79.3290023803711","79.3290023803711","79.3290023803711"
"1847770","","","","80.2770004272461","80.2770004272461","80.2770004272461","80.9469985961914","80.9469985961914","80.9469985961914"
"1855769","","","","79.49700164794922","79.49700164794922","79.49700164794922","80.41999816894531","80.41999816894531","80.41999816894531"
"1863768","","","","77.97799682617188","77.97799682617188","77.97799682617188","79.64900207519531","79.64900207519531","79.64900207519531"
"1871767","","","","80.05999755859375","80.05999755859375","80.05999755859375","79.90299987792969","79.90299987792969","79.90299987792969"
"1879766","","","","80.56999969482422","80.56999969482422","80.56999969482422","80.1259994506836","80.1259994506836","80.1259994506836"
"1887765","","","","79.29100036621094","79.29100036621094","79.29100036621094","80.0270004272461","80.0270004272461","80.0270004272461"
"1895764","","","","78.5009994506836","78.5009994506836","78.5009994506836","79.96499633789062","79.96499633789062","79.96499633789062"
"1903763","","","","80.0989990234375","80.0989990234375","80.0989990234375","81.4469985961914","81.4469985961914","81.4469985961914"
"1911762","","","","77.82599639892578","77.82599639892578","77.82599639892578","79.13999938964844","79.13999938964844","79.13999938964844"
"1919761","","","","80.24299621582031","80.24299621582031","80.24299621582031","79.85800170898438","79.85800170898438","79.85800170898438"
"1927760","","","","79.50299835205078","79.50299835205078","79.50299835205078","80.39700317382812","80.39700317382812","80.39700317382812"
"1935759","","","","78.7750015258789","78.7750015258789","78.7750015258789","80.61000061035156","80.61000061035156","80.61000061035156"
"1943758","","","","79.5989990234375","79.5989990234375","79.5989990234375","80.23699951171875","80.23699951171875","80.23699951171875"
"1951757","","","","78.16999816894531","78.16999816894531","78.16999816894531","78.44499969482422","78.44499969482422","78.44499969482422"
"1959756","","","","79.77999877929688","79.77999877929688","79.77999877929688","79.5009994506836","79.5009994506836","79.5009994506836"
"1967755","","","","79.52999877929688","79.52999877929688","79.52999877929688","79.90499877929688","79.90499877929688","79.90499877929688"
"1975754","","","","78.51699829101562","78.51699829101562","78.51699829101562","79.37799835205078","79.37799835205078","79.37799835205078"
"1983753","","","","80.42500305175781","80.42500305175781","80.42500305175781","81.01799774169922","81.01799774169922","81.01799774169922"
"1991752","","","","80.177001953125","80.177001953125","80.177001953125","79.7699966430664","79.7699966430664","79.7699966430664"
"1999751","","","","78.54499816894531","78.54499816894531","78.54499816894531","79.62999725341797","79.62999725341797","79.62999725341797"
"2007750","","","","79.7760009765625","79.7760009765625","79.7760009765625","80.16200256347656","80.16200256347656","80.16200256347656"
"2015749","","","","80.31400299072266","80.31400299072266","80.31400299072266","80.37300109863281","80.37300109863281","80.37300109863281"
"2023748","","","","78.53700256347656","78.53700256347656","78.53700256347656","78.98100280761719","78.98100280761719","78.98100280761719"
"2031747","","","","79.05799865722656","79.05799865722656","79.05799865722656","79.19200134277344","79.19200134277344","79.19200134277344"
"2039746","","","","79.26499938964844","79.26499938964844","79.26499938964844","79.3010025024414","79.3010025024414","79.3010025024414"
"2047745","","","","80.58899688720703","80.58899688720703","80.58899688720703","80.36599731445312","80.36599731445312","80.36599731445312"
"2055744","","","","79.6050033569336","79.6050033569336","79.6050033569336","80.29399871826172","80.29399871826172","80.29399871826172"
"2063743","","","","78.81900024414062","78.81900024414062","78.81900024414062","79.84100341796875","79.84100341796875","79.84100341796875"
"2071742","","","","78.88800048828125","78.88800048828125","78.88800048828125","79.04299926757812","79.04299926757812","79.04299926757812"
"2079741","","","","79.39800262451172","79.39800262451172","79.39800262451172","79.5260009765625","79.5260009765625","79.5260009765625"
"2087740","","","","79.17900085449219","79.17900085449219","79.17900085449219","79.94999694824219","79.94999694824219","79.94999694824219"
"2095739","","","","79.15899658203125","79.15899658203125","79.15899658203125","79.02300262451172","79.02300262451172","79.02300262451172"
"2103738","","","","80.25599670410156","80.25599670410156","80.25599670410156","80.4280014038086","80.4280014038086","80.4280014038086"
"2111737","","","","79.51499938964844","79.51499938964844","79.51499938964844","79.09100341796875","79.09100341796875","79.09100341796875"
"2119736","","","","80.31700134277344","80.31700134277344","80.31700134277344","79.05999755859375","79.05999755859375","79.05999755859375"
"2127735","","","","79.6500015258789","79.6500015258789","79.6500015258789","80.69599914550781","80.69599914550781","80.69599914550781"
"2135734","","","","78.04900360107422","78.04900360107422","78.04900360107422","78.3499984741211","78.3499984741211","78.3499984741211"
"2143733","","","","79.03199768066406","79.03199768066406","79.03199768066406","78.74500274658203","78.74500274658203","78.74500274658203"
"2151732","","","","79.8010025024414","79.8010025024414","79.8010025024414","79.61599731445312","79.61599731445312","79.61599731445312"
"2159731","","","","80.65499877929688","80.65499877929688","80.65499877929688","80.24299621582031","80.24299621582031","80.24299621582031"
"2167730","","","","79.31900024414062","79.31900024414062","79.31900024414062","80.1449966430664","80.1449966430664","80.1449966430664"
"2175729","","","","79.29499816894531","79.29499816894531","79.29499816894531","80.96900177001953","80.96900177001953","80.96900177001953"
"2183728","","","","79.16799926757812","79.16799926757812","79.16799926757812","78.78700256347656","78.78700256347656","78.78700256347656"
"2191727","","","","80.26300048828125","80.26300048828125","80.26300048828125","80.4739990234375","80.4739990234375","80.4739990234375"
"2199726","","","","79.97699737548828","79.97699737548828","79.97699737548828","80.67900085449219","80.67900085449219","80.67900085449219"
"2207725","","","","79.00599670410156","79.00599670410156","79.00599670410156","80.19499969482422","80.19499969482422","80.19499969482422"
"2215724","","","","79.11299896240234","79.11299896240234","79.11299896240234","78.6520004272461","78.6520004272461","78.6520004272461"
"2223723","","","","79.38500213623047","79.38500213623047","79.38500213623047","78.94599914550781","78.94599914550781","78.94599914550781"
"2231722","","","","78.8239974975586","78.8239974975586","78.8239974975586","78.61299896240234","78.61299896240234","78.61299896240234"
"2239721","","","","78.72799682617188","78.72799682617188","78.72799682617188","79.2239990234375","79.2239990234375","79.2239990234375"
"2247720","","","","80.5260009765625","80.5260009765625","80.5260009765625","79.84300231933594","79.84300231933594","79.84300231933594"
"2255719","","","","78.85199737548828","78.85199737548828","78.85199737548828","79.08399963378906","79.08399963378906","79.08399963378906"
"2263718","","","","80.05400085449219","80.05400085449219","80.05400085449219","80.33899688720703","80.33899688720703","80.33899688720703"
"2271717","","","","80.38600158691406","80.38600158691406","80.38600158691406","79.57099914550781","79.57099914550781","79.57099914550781"
"2279716","","","","78.99299621582031","78.99299621582031","78.99299621582031","78.93599700927734","78.93599700927734","78.93599700927734"
"2287715","","","","79.43800354003906","79.43800354003906","79.43800354003906","79.31400299072266","79.31400299072266","79.31400299072266"
"2295714","","","","80.12699890136719","80.12699890136719","80.12699890136719","79.76799774169922","79.76799774169922","79.76799774169922"
"2303713","","","","78.90699768066406","78.90699768066406","78.90699768066406","80.24299621582031","80.24299621582031","80.24299621582031"
"2311712","","","","78.92400360107422","78.92400360107422","78.92400360107422","79.68199920654297","79.68199920654297","79.68199920654297"
"2319711","","","","79.87699890136719","79.87699890136719","79.87699890136719","79.86199951171875","79.86199951171875","79.86199951171875"
"2327710","","","","80.50800323486328","80.50800323486328","80.50800323486328","80.25","80.25","80.25"
"2335709","","","","79.05400085449219","79.05400085449219","79.05400085449219","78.77300262451172","78.77300262451172","78.77300262451172"
"2343708","","","","78.93000030517578","78.93000030517578","78.93000030517578","79.072998046875","79.072998046875","79.072998046875"
"2351707","","","","79.36499786376953","79.36499786376953","79.36499786376953","78.85099792480469","78.85099792480469","78.85099792480469"
"2359706","","","","80.06500244140625","80.06500244140625","80.06500244140625","79.88899993896484","79.88899993896484","79.88899993896484"
"2367705","","","","78.33799743652344","78.33799743652344","78.33799743652344","79.37899780273438","79.37899780273438","79.37899780273438"
"2375704","","","","80.14199829101562","80.14199829101562","80.14199829101562","79.7760009765625","79.7760009765625","79.7760009765625"
"2383703","","","","80.08799743652344","80.08799743652344","80.08799743652344","79.95600128173828","79.95600128173828","79.95600128173828"
"2391702","","","","78.91100311279297","78.91100311279297","78.91100311279297","80.27400207519531","80.27400207519531","80.27400207519531"
"2399701","","","","79.85299682617188","79.85299682617188","79.85299682617188","79.41600036621094","79.41600036621094","79.41600036621094"
"2407700","","","","80.25800323486328","80.25800323486328","80.25800323486328","79.13200378417969","79.13200378417969","79.13200378417969"
"2415699","","","","80.822998046875","80.822998046875","80.822998046875","80.26300048828125","80.26300048828125","80.26300048828125"
"2423698","","","","78.87000274658203","78.87000274658203","78.87000274658203","79.49800109863281","79.49800109863281","79.49800109863281"
"2431697","","","","80.75199890136719","80.75199890136719","80.75199890136719","80.54399871826172","80.54399871826172","80.54399871826172"
"2439696","","","","79.2020034790039","79.2020034790039","79.2020034790039","78.76100158691406","78.76100158691406","78.76100158691406"
"2447695","","","","80.03700256347656","80.03700256347656","80.03700256347656","80.26300048828125","80.26300048828125","80.26300048828125"
"2455694","","","","79.33200073242188","79.33200073242188","79.33200073242188","79.23899841308594","79.23899841308594","79.23899841308594"
"2463693","","","","79.73200225830078","79.73200225830078","79.73200225830078","81.07599639892578","81.07599639892578","81.07599639892578"
"2471692","","","","79.72599792480469","79.72599792480469","79.72599792480469","79.74099731445312","79.74099731445312","79.74099731445312"
"2479691","","","","80.01799774169922","80.01799774169922","80.01799774169922","78.6259994506836","78.6259994506836","78.6259994506836"
"2487690","","","","79.61799621582031","79.61799621582031","79.61799621582031","79.65499877929688","79.65499877929688","79.65499877929688"
"2495689","","","","79.36900329589844","79.36900329589844","79.36900329589844","80.12200164794922","80.12200164794922","80.12200164794922"
"2503688","","","","78.68199920654297","78.68199920654297","78.68199920654297","79.75399780273438","79.75399780273438","79.75399780273438"
"2511687","","","","78.26499938964844","78.26499938964844","78.26499938964844","79.27100372314453","79.27100372314453","79.27100372314453"
"2519686","","","","81.2770004272461","81.2770004272461","81.2770004272461","80.24800109863281","80.24800109863281","80.24800109863281"
"2527685","","","","80.47699737548828","80.47699737548828","80.47699737548828","79.0989990234375","79.0989990234375","79.0989990234375"
"2535684","","","","78.71600341796875","78.71600341796875","78.71600341796875","79.71099853515625","79.71099853515625","79.71099853515625"
"2543683","","","","78.55699920654297","78.55699920654297","78.55699920654297","79.79299926757812","79.79299926757812","79.79299926757812"
"2551682","","","","79.0530014038086","79.0530014038086","79.0530014038086","79.52799987792969","79.52799987792969","79.52799987792969"
"2559681","","","","79.96800231933594","79.96800231933594","79.96800231933594","80.08000183105469","80.08000183105469","80.08000183105469"
"2567680","","","","80.10399627685547","80.10399627685547","80.10399627685547","80.37000274658203","80.37000274658203","80.37000274658203"
"2575679","","","","79.9739990234375","79.9739990234375","79.9739990234375","80.13800048828125","80.13800048828125","80.13800048828125"
"2583678","","","","79.28299713134766","79.28299713134766","79.28299713134766","79.47899627685547","79.47899627685547","79.47899627685547"
"2591677","","","","79.16600036621094","79.16600036621094","79.16600036621094","79.2959976196289","79.2959976196289","79.2959976196289"
"2599676","","","","78.95500183105469","78.95500183105469","78.95500183105469","78.81500244140625","78.81500244140625","78.81500244140625"
"2607675","","","","80.20700073242188","80.20700073242188","80.20700073242188","81.10099792480469","81.10099792480469","81.10099792480469"
"2615674","","","","79.20999908447266","79.20999908447266","79.20999908447266","80.20700073242188","80.20700073242188","80.20700073242188"
"2623673","","","","79.19100189208984","79.19100189208984","79.19100189208984","79.33300018310547","79.33300018310547","79.33300018310547"
"2631672","","","","78.9739990234375","78.9739990234375","78.9739990234375","80.61299896240234","80.61299896240234","80.61299896240234"
"2639671","","","","79.00800323486328","79.00800323486328","79.00800323486328","79.33799743652344","79.33799743652344","79.33799743652344"
"2647670","","","","80.06600189208984","80.06600189208984","80.06600189208984","80.9990005493164","80.9990005493164","80.9990005493164"
"2655669","","","","77.39399719238281","77.39399719238281","77.39399719238281","78.24199676513672","78.24199676513672","78.24199676513672"
"2663668","","","","79.42500305175781","79.42500305175781","79.42500305175781","81.06500244140625","81.06500244140625","81.06500244140625"
"2671667","","","","79.13200378417969","79.13200378417969","79.13200378417969","81.13999938964844","81.13999938964844","81.13999938964844"
"2679666","","","","78.7490005493164","78.7490005493164","78.7490005493164","80.69599914550781","80.69599914550781","80.69599914550781"
"2687665","","","","79.89399719238281","79.89399719238281","79.89399719238281","79.41300201416016","79.41300201416016","79.41300201416016"
"2695664","","","","79.87100219726562","79.87100219726562","79.87100219726562","78.78900146484375","78.78900146484375","78.78900146484375"
"2703663","","","","78.7699966430664","78.7699966430664","78.7699966430664","79.49800109863281","79.49800109863281","79.49800109863281"
"2711662","","","","79.27200317382812","79.27200317382812","79.27200317382812","79.95700073242188","79.95700073242188","79.95700073242188"
"2719661","","","","79.78900146484375","79.78900146484375","79.78900146484375","79.89600372314453","79.89600372314453","79.89600372314453"
"2727660","","","","79.22100067138672","79.22100067138672","79.22100067138672","80.61499786376953","80.61499786376953","80.61499786376953"
"2735659","","","","79.78700256347656","79.78700256347656","79.78700256347656","80.47100067138672","80.47100067138672","80.47100067138672"
"2743658","","","","79.1050033569336","79.1050033569336","79.1050033569336","80.35299682617188","80.35299682617188","80.35299682617188"
"2751657","","","","79.19499969482422","79.19499969482422","79.19499969482422","80.10900115966797","80.10900115966797","80.10900115966797"
"2759656","","","","78.91100311279297","78.91100311279297","78.91100311279297","79.19100189208984","79.19100189208984","79.19100189208984"
"2767655","","","","79.40299987792969","79.40299987792969","79.40299987792969","80.49400329589844","80.49400329589844","80.49400329589844"
"2775654","","","","77.87300109863281","77.87300109863281","77.87300109863281","79.63700103759766","79.63700103759766","79.63700103759766"
"2783653","","","","79.11199951171875","79.11199951171875","79.11199951171875","80.00399780273438","80.00399780273438","80.00399780273438"
"2791652","","","","79.79399871826172","79.79399871826172","79.79399871826172","80.22699737548828","80.22699737548828","80.22699737548828"
"2799651","","","","79.45700073242188","79.45700073242188","79.45700073242188","79.6719970703125","79.6719970703125","79.6719970703125"
"2807650","","","","79.81199645996094","79.81199645996094","79.81199645996094","81.33799743652344","81.33799743652344","81.33799743652344"
"2815649","","","","80.15399932861328","80.15399932861328","80.15399932861328","80.12699890136719","80.12699890136719","80.12699890136719"
"2823648","","","","81.33699798583984","81.33699798583984","81.33699798583984","81.52899932861328","81.52899932861328","81.52899932861328"
"2831647","","","","79.48699951171875","79.48699951171875","79.48699951171875","80.75499725341797","80.75499725341797","80.75499725341797"
"2839646","","","","78.68900299072266","78.68900299072266","78.68900299072266","80.30999755859375","80.30999755859375","80.30999755859375"
"2847645","","","","79.78199768066406","79.78199768066406","79.78199768066406","80.11299896240234","80.11299896240234","80.11299896240234"
"2855644","","","","78.56600189208984","78.56600189208984","78.56600189208984","80.0479965209961","80.0479965209961","80.0479965209961"
"2863643","","","","78.90399932861328","78.90399932861328","78.90399932861328","79.7979965209961","79.7979965209961","79.7979965209961"
"2871642","","","","77.65799713134766","77.65799713134766","77.65799713134766","79.5999984741211","79.5999984741211","79.5999984741211"
"2879641","","","","79.7979965209961","79.7979965209961","79.7979965209961","80.22000122070312","80.22000122070312","80.22000122070312"
"2887640","","","","79.34300231933594","79.34300231933594","79.34300231933594","80.3759994506836","80.3759994506836","80.3759994506836"
"2895639","","","","80.20600128173828","80.20600128173828","80.20600128173828","80.052001953125","80.052001953125","80.052001953125"
"2903638","","","","80.5999984741211","80.5999984741211","80.5999984741211","80.49400329589844","80.49400329589844","80.49400329589844"
"2911637","","","","78.64099884033203","78.64099884033203","78.64099884033203","80.23699951171875","80.23699951171875","80.23699951171875"
"2919636","","","","79.68199920654297","79.68199920654297","79.68199920654297","79.47000122070312","79.47000122070312","79.47000122070312"
"2927635","","","","79.50800323486328","79.50800323486328","79.50800323486328","79.72799682617188","79.72799682617188","79.72799682617188"
"2935634","","","","80.81800079345703","80.81800079345703","80.81800079345703","81.56500244140625","81.56500244140625","81.56500244140625"
"2943633","","","","80.6520004272461","80.6520004272461","80.6520004272461","81.46600341796875","81.46600341796875","81.46600341796875"
"2951632","","","","80.0479965209961","80.0479965209961","80.0479965209961","80.40799713134766","80.40799713134766","80.40799713134766"
"2959631","","","","80.41899871826172","80.41899871826172","80.41899871826172","80.44300079345703","80.44300079345703","80.44300079345703"
"2967630","","","","80.01300048828125","80.01300048828125","80.01300048828125","80.88500213623047","80.88500213623047","80.88500213623047"
"2975629","","","","80.5479965209961","80.5479965209961","80.5479965209961","79.80699920654297","79.80699920654297","79.80699920654297"
"2983628","","","","81.23200225830078","81.23200225830078","81.23200225830078","80.78600311279297","80.78600311279297","80.78600311279297"
"2991627","","","","80.3239974975586","80.3239974975586","80.3239974975586","79.97899627685547","79.97899627685547","79.97899627685547"
"2999626","","","","79.41600036621094","79.41600036621094","79.41600036621094","79.39900207519531","79.39900207519531","79.39900207519531"
"3007625","","","","79.375","79.375","79.375","80.76499938964844","80.76499938964844","80.76499938964844"
"3015624","","","","79.88500213623047","79.88500213623047","79.88500213623047","80.31300354003906","80.31300354003906","80.31300354003906"
"3023623","","","","79.94100189208984","79.94100189208984","79.94100189208984","80.00399780273438","80.00399780273438","80.00399780273438"
"3031622","","","","79.7770004272461","79.7770004272461","79.7770004272461","80.38500213623047","80.38500213623047","80.38500213623047"
"3039621","","","","80.59400177001953","80.59400177001953","80.59400177001953","80.43000030517578","80.43000030517578","80.43000030517578"
"3047620","","","","80.44300079345703","80.44300079345703","80.44300079345703","81.75800323486328","81.75800323486328","81.75800323486328"
"3055619","","","","79.4219970703125","79.4219970703125","79.4219970703125","81.02799987792969","81.02799987792969","81.02799987792969"
"3063618","","","","79.59200286865234","79.59200286865234","79.59200286865234","80.36900329589844","80.36900329589844","80.36900329589844"
"3071617","","","","79.4209976196289","79.4209976196289","79.4209976196289","79.7509994506836","79.7509994506836","79.7509994506836"
"3079616","","","","79.35700225830078","79.35700225830078","79.35700225830078","78.46099853515625","78.46099853515625","78.46099853515625"
"3087615","","","","79.86399841308594","79.86399841308594","79.86399841308594","80.69300079345703","80.69300079345703","80.69300079345703"
"3095614","","","","78.99500274658203","78.99500274658203","78.99500274658203","80.55799865722656","80.55799865722656","80.55799865722656"
"3103613","","","","80.16600036621094","80.16600036621094","80.16600036621094","80.76100158691406","80.76100158691406","80.76100158691406"
"3111612","","","","79.50800323486328","79.50800323486328","79.50800323486328","80.15699768066406","80.15699768066406","80.15699768066406"
"3119611","","","","79.11299896240234","79.11299896240234","79.11299896240234","80.71299743652344","80.71299743652344","80.71299743652344"
"3127610","","","","79.20700073242188","79.20700073242188","79.20700073242188","80.84600067138672","80.84600067138672","80.84600067138672"
"3135609","","","","79.86000061035156","79.86000061035156","79.86000061035156","80.21700286865234","80.21700286865234","80.21700286865234"
"3143608","","","","78.27100372314453","78.27100372314453","78.27100372314453","80.55000305175781","80.55000305175781","80.55000305175781"
"3151607","","","","79.95999908447266","79.95999908447266","79.95999908447266","80.51399993896484","80.51399993896484","80.51399993896484"
"3159606","","","","79.37200164794922","79.37200164794922","79.37200164794922","80.26100158691406","80.26100158691406","80.26100158691406"
"3167605","","","","79.68900299072266","79.68900299072266","79.68900299072266","80.02100372314453","80.02100372314453","80.02100372314453"
"3175604","","","","79.48500061035156","79.48500061035156","79.48500061035156","80.12100219726562","80.12100219726562","80.12100219726562"
"3183603","","","","80.95099639892578","80.95099639892578","80.95099639892578","81.302001953125","81.302001953125","81.302001953125"
"3191602","","","","78.4260025024414","78.4260025024414","78.4260025024414","80.1520004272461","80.1520004272461","80.1520004272461"
"3199601","","","","79.697998046875","79.697998046875","79.697998046875","80.697998046875","80.697998046875","80.697998046875"
"3207600","","","","78.84300231933594","78.84300231933594","78.84300231933594","80.51499938964844","80.51499938964844","80.51499938964844"
"3215599","","","","79.3219985961914","79.3219985961914","79.3219985961914","80.8499984741211","80.8499984741211","80.8499984741211"
"3223598","","","","80.01599884033203","80.01599884033203","80.01599884033203","79.2300033569336","79.2300033569336","79.2300033569336"
"3231597","","","","79.63700103759766","79.63700103759766","79.63700103759766","80.05699920654297","80.05699920654297","80.05699920654297"
"3239596","","","","79.94999694824219","79.94999694824219","79.94999694824219","80.37200164794922","80.37200164794922","80.37200164794922"
"3247595","","","","79.38400268554688","79.38400268554688","79.38400268554688","81.1729965209961","81.1729965209961","81.1729965209961"
"3255594","","","","79.23400115966797","79.23400115966797","79.23400115966797","79.5479965209961","79.5479965209961","79.5479965209961"
"3263593","","","","78.57599639892578","78.57599639892578","78.57599639892578","79.78299713134766","79.78299713134766","79.78299713134766"
"3271592","","","","79.97100067138672","79.97100067138672","79.97100067138672","80.28199768066406","80.28199768066406","80.28199768066406"
